2017,1,15,8,-44,-83,10327,300,15,4,0,-9999
2017,1,15,9,-39,-78,10326,0,0,4,0,-9999
2017,1,15,10,-44,-78,10323,310,21,4,0,-9999
2017,1,15,11,-50,-83,10320,290,21,4,0,-9999
2017,1,15,12,-50,-83,10317,310,15,4,0,-9999
2017,1,15,13,-44,-78,10317,250,15,-9999,0,-9999
2017,1,15,14,-39,-78,10315,0,0,-9999,0,-9999
2017,1,15,15,-33,-78,10319,0,0,6,0,-9999
2017,1,15,16,-22,-72,10322,0,0,-9999,0,-9999
2017,1,15,17,-17,-67,10315,0,0,-9999,0,-9999
2017,1,15,18,-6,-67,10305,0,0,-9999,0,-9999
2017,1,15,19,6,-72,10297,0,0,-9999,0,-9999
2017,1,15,20,11,-89,10293,220,26,-9999,0,-9999
2017,1,15,21,11,-83,10291,210,15,6,0,-9999
2017,1,15,22,11,-56,10288,160,36,-9999,0,-9999
2017,1,15,23,6,-61,10286,180,15,-9999,0,-9999
2017,1,16,0,6,-61,10285,180,15,-9999,0,-9999
2017,1,16,1,6,-50,10283,170,15,-9999,0,-9999
2017,1,16,2,6,-44,10283,160,15,-9999,0,-9999
2017,1,16,3,11,-39,10283,130,15,8,0,-9999
2017,1,16,4,0,-39,10278,100,21,-9999,0,-9999
2017,1,16,5,6,-39,10276,90,15,-9999,0,-9999
2017,1,16,6,6,-33,10272,130,21,-9999,0,-9999
2017,1,16,7,6,-39,10267,130,26,-9999,0,-9999
2017,1,16,8,11,-39,10265,120,21,-9999,0,-9999
2017,1,16,9,11,-33,10264,120,21,8,-1,-9999
2017,1,16,10,11,-33,10264,0,0,-9999,-1,-9999
2017,1,16,11,11,-28,10258,110,15,-9999,0,-9999
2017,1,16,12,11,-28,10258,90,26,-9999,0,-1
2017,1,16,13,11,-22,10256,50,36,-9999,8,-9999
2017,1,16,14,6,-17,10259,70,26,-9999,13,-9999
2017,1,16,15,11,-11,10256,90,36,8,-1,-9999
2017,1,16,16,11,-6,10252,100,31,-9999,8,-9999
2017,1,16,17,17,6,10243,120,26,-9999,8,-9999
2017,1,16,18,17,11,10226,110,31,-9999,3,38
2017,1,16,19,22,11,10215,100,31,-9999,5,-9999
2017,1,16,20,22,17,10197,90,36,-9999,25,-9999
2017,1,16,21,22,17,10195,80,31,8,20,-9999
2017,1,16,22,22,17,10191,90,31,-9999,8,-9999
2017,1,16,23,22,17,10184,90,31,-9999,3,-9999
2017,1,17,0,22,11,-9999,60,31,-9999,-1,61
2017,1,17,1,22,11,10170,80,36,-9999,10,-9999
2017,1,17,2,22,17,10158,90,26,-9999,5,-9999
2017,1,17,3,22,22,10149,60,21,8,18,-9999
2017,1,17,4,28,22,10133,90,21,-9999,3,-9999
2017,1,17,5,28,28,10120,40,26,-9999,0,-9999
2017,1,17,6,28,22,10108,10,26,-9999,-1,36
2017,1,17,7,33,28,10086,50,26,-9999,-1,-9999
2017,1,17,8,33,33,10088,300,57,-9999,86,-9999
2017,1,17,9,33,28,10077,0,0,8,23,-9999
2017,1,17,10,33,33,10075,240,21,-9999,-1,-9999
2017,1,17,11,39,39,10078,240,31,9,-1,-9999
2017,1,17,12,33,33,10091,250,57,-9999,-1,109
2017,1,17,13,28,28,10097,270,41,-9999,0,-9999
2017,1,17,14,17,17,10109,250,57,-9999,0,-9999
2017,1,17,15,17,17,10114,250,41,8,0,-9999
2017,1,17,16,17,17,10122,260,51,-9999,0,-9999
2017,1,17,17,28,22,10124,250,51,-9999,0,-9999
2017,1,17,18,28,22,10120,260,62,-9999,0,-9999
2017,1,17,19,28,22,10121,250,46,-9999,0,-9999
2017,1,17,20,28,17,10125,240,51,-9999,0,-9999
2017,1,17,21,28,17,10132,250,46,8,0,-9999
2017,1,17,22,22,17,10138,250,51,-9999,-1,-9999
2017,1,17,23,17,11,10148,250,62,-9999,0,-9999
2017,1,18,0,17,11,10156,260,46,-9999,-1,-1
2017,1,18,1,11,11,10161,250,31,-9999,-1,-9999
2017,1,18,2,11,6,10165,260,57,-9999,-1,-9999
2017,1,18,3,11,6,10167,250,36,8,0,-9999
2017,1,18,4,11,11,10170,270,51,-9999,-1,-9999
2017,1,18,5,11,11,10170,270,46,-9999,-1,-9999
2017,1,18,6,6,6,10176,270,36,-9999,0,-1
2017,1,18,7,11,0,10179,270,31,-9999,0,-9999
2017,1,18,8,6,0,10187,270,41,-9999,0,-9999
2017,1,18,9,6,0,10192,260,51,8,0,-9999
2017,1,18,10,6,0,10198,260,41,-9999,0,-9999
2017,1,18,11,6,0,10203,280,51,-9999,0,-9999
2017,1,18,12,6,0,10204,270,46,-9999,0,-9999
2017,1,18,13,6,0,10209,260,46,-9999,-1,-9999
2017,1,18,14,6,-6,10217,270,36,-9999,0,-9999
2017,1,18,15,0,-6,10220,260,46,8,0,-9999
2017,1,18,16,0,0,10219,260,36,-9999,0,-9999
2017,1,18,17,0,0,10214,230,62,-9999,0,-9999
2017,1,18,18,6,0,10205,240,62,-9999,0,-1
2017,1,18,19,6,0,10197,230,62,-9999,0,-9999
2017,1,18,20,11,-6,10193,230,51,-9999,0,-9999
2017,1,18,21,22,-6,10190,210,41,6,0,-9999
2017,1,18,22,22,-6,10191,220,31,-9999,0,-9999
2017,1,18,23,17,-6,10198,200,62,-9999,0,-9999
2017,1,19,0,17,-6,10202,230,46,-9999,0,-9999
2017,1,19,1,17,-6,10200,210,62,-9999,0,-9999
2017,1,19,2,17,-6,10195,230,62,-9999,0,-9999
2017,1,19,3,17,-6,10190,220,31,8,0,-9999
2017,1,19,4,11,-6,10191,210,36,-9999,0,-9999
2017,1,19,5,6,-11,10191,200,26,2,0,-9999
2017,1,19,6,6,-11,10188,200,36,0,0,-9999
2017,1,19,7,6,-6,10187,210,31,4,0,-9999
2017,1,19,8,0,-6,10190,200,26,2,0,-9999
2017,1,19,9,0,-6,10187,200,26,2,0,-9999
2017,1,19,10,0,-6,10179,140,15,-9999,0,-9999
2017,1,19,11,0,-6,10178,190,26,-9999,0,-9999
2017,1,19,12,6,-6,10176,180,31,-9999,0,-9999
2017,1,19,13,6,0,10171,170,21,-9999,0,-9999
2017,1,19,14,11,0,10173,170,26,-9999,0,-9999
2017,1,19,15,17,6,10171,140,26,8,0,-9999
2017,1,19,16,22,6,10164,120,31,-9999,0,-9999
2017,1,19,17,33,11,10156,110,21,-9999,0,-9999
2017,1,19,18,39,17,10150,100,15,-9999,0,-9999
2017,1,19,19,44,17,10143,120,31,-9999,0,-9999
2017,1,19,20,56,17,10137,140,31,-9999,0,-9999
2017,1,19,21,50,17,10126,110,41,8,0,-9999
2017,1,19,22,44,17,10125,80,31,-9999,0,-9999
2017,1,19,23,39,17,10123,100,36,-9999,3,-9999
2017,1,20,0,33,17,10112,90,46,-9999,8,10
2017,1,20,1,33,22,10113,120,31,-9999,13,-9999
2017,1,20,2,33,22,10100,90,41,-9999,18,-9999
